total_rank,snatch_rank,cleanjerk_rank,name,athlete_id,birthday,gender,nation,group,bw,category,dq,old_classes,event_id,snatch_lift1,snatch_lift2,snatch_lift3,snatch_best,cleanjerk_lift1,cleanjerk_lift2,cleanjerk_lift3,cleanjerk_best,total
3,4,3,POGHOSYAN Mher,7929,1994-02-01,M,ARM,A,92.7,94 kg Men,0,1,187,130,135,140,140,-170,170,-174,170,310
4,2,5,SAMORAJ Jaroslaw Pawel,8213,1994-06-16,M,POL,A,91.85,94 kg Men,0,1,187,135,140,143,143,165,-169,-173,165,308
5,6,4,KOCHARYAN Vazgen,8343,1994-08-23,M,ARM,A,89,94 kg Men,0,1,187,130,135,-140,135,-165,-165,165,165,300
6,7,6,FORSTER Philipp,7966,1994-02-14,M,AUT,A,91.08,94 kg Men,0,1,187,125,130,133,133,155,160,-165,160,293
7,3,9,SKENDEROV Yakab,8295,1994-07-29,M,BUL,A,91.21,94 kg Men,0,1,187,135,140,-142,140,152,-158,-158,152,292
8,8,7,WESOLOWSKI Damian,8149,1994-05-12,M,POL,A,86.6,94 kg Men,0,1,187,125,130,-135,130,145,150,154,154,284
9,11,8,JALAJAS Mihkel,8084,1994-04-12,M,EST,A,92.09,94 kg Men,0,1,187,118,123,-125,123,148,153,-157,153,276
10,9,11,KISELOV Igor,7916,1994-01-25,M,UKR,A,91.7,94 kg Men,0,1,187,120,125,130,130,145,-150,-150,145,275
11,10,10,JAUCH Oliver,8257,1994-07-11,M,GER,A,93.5,94 kg Men,0,1,187,115,120,125,125,137,142,147,147,272
12,12,12,HEIKKINEN Jani Petteri,8285,1994-07-27,M,FIN,A,89.8,94 kg Men,0,1,187,112,-115,-115,112,132,137,-142,137,249
