total_rank,snatch_rank,cleanjerk_rank,name,athlete_id,birthday,gender,nation,group,bw,category,dq,old_classes,event_id,snatch_lift1,snatch_lift2,snatch_lift3,snatch_best,cleanjerk_lift1,cleanjerk_lift2,cleanjerk_lift3,cleanjerk_best,total
8,7,8,PASCUAL BELMONTE Rafaela,11534,1998-11-04,W,ESP,A,87,90 kg Women,0,1,401,80,83,86,86,-105,105,-108,105,191
9,9,9,BLANCO TARELA Irene,13656,2002-01-12,W,ESP,A,85.4,90 kg Women,0,1,401,78,-81,84,84,97,102,-105,102,186
10,11,12,BOROS Viktoria,13386,2001-07-22,W,HUN,A,87.1,90 kg Women,0,1,401,-75,75,78,78,90,-96,-96,90,168
11,12,10,KRYLOV Mona,11504,1998-10-26,W,ISR,A,83.4,90 kg Women,0,1,401,73,-76,76,76,88,-92,92,92,168
12,13,11,AAGAARD Mathilde,10289,1997-04-01,W,DEN,A,89.3,90 kg Women,0,1,401,70,74,-77,74,-91,-91,91,91,165
NA,8,NA,IVANOVA Dzhesika,11503,1998-10-26,W,BUL,A,89.4,90 kg Women,0,1,401,80,-85,85,85,-105,NA,NA,NA,NA
1,1,1,PYROHOV Kyryl,11187,1998-05-24,M,UKR,A,93.9,94 kg Men,0,1,401,167,171,175,175,192,-201,201,201,376
2,2,2,TSIKHANTSOU Yauheni,11531,1998-11-04,M,BLR,A,93,94 kg Men,0,1,401,159,168,-172,168,190,-200,200,200,368
3,3,4,ISMAYILOV Huseyn,11707,1999-01-30,M,AZE,A,93.7,94 kg Men,0,1,401,150,155,158,158,180,185,188,188,346
4,5,3,FISCHER David,11524,1998-11-03,M,AUT,A,93.9,94 kg Men,0,1,401,-153,153,-157,153,186,189,-194,189,342
5,9,5,PUSHMIN Egor,12003,1999-06-30,M,RUS,A,94,94 kg Men,0,1,401,143,146,-148,146,175,181,186,186,332
6,8,6,PIANSKI Julian,11229,1998-06-10,M,GER,A,93.9,94 kg Men,0,1,401,146,-150,-151,146,177,181,-184,181,327
7,7,8,GRISKOVS Janis,10656,1997-09-12,M,LAT,A,93.3,94 kg Men,0,1,401,145,150,-154,150,-176,176,-181,176,326
8,10,7,VARLAMOV Michael,10267,1997-03-24,M,GER,A,92.7,94 kg Men,0,1,401,138,142,-146,142,175,-180,180,180,322
9,6,10,BOZHUK Andrii,12808,2000-09-11,M,UKR,A,89.8,94 kg Men,0,1,401,-151,151,-154,151,167,-175,-175,167,318
10,4,12,MENONI Enzo Anthony Vincent,10558,1997-08-02,M,FRA,A,91.7,94 kg Men,0,1,401,147,152,156,156,160,-167,-167,160,316
11,12,9,CURCURUTO Matteo,11381,1998-08-17,M,ITA,A,93.7,94 kg Men,0,1,401,-140,140,-147,140,170,-177,-177,170,310
12,11,11,GORNY Jakub,11280,1998-07-05,M,CZE,B,92.9,94 kg Men,0,1,401,140,-144,-145,140,-161,-161,161,161,301
13,13,13,HOXHA Endrit,12682,2000-07-06,M,KOS,B,88.4,94 kg Men,0,1,401,70,75,-78,75,92,96,-100,96,171
