total_rank,snatch_rank,cleanjerk_rank,name,athlete_id,birthday,gender,nation,group,bw,category,dq,old_classes,event_id,snatch_lift1,snatch_lift2,snatch_lift3,snatch_best,cleanjerk_lift1,cleanjerk_lift2,cleanjerk_lift3,cleanjerk_best,total
8,8,5,LEE Yeon-Hwa,2571,1983-07-15,W,KOR,A,74.1,75 kg Women,0,1,150,80,87.5,-92.5,87.5,110,-117.5,117.5,117.5,205
9,10,9,EL SAYED Sally,3395,1985-12-01,W,EGY,A,71.16,75 kg Women,0,1,150,-80,80,85,85,105,110,-115,110,195
10,12,10,VELAZCO Esther,2080,1982-01-01,W,MEX,A,71.35,75 kg Women,0,1,150,75,-80,80,80,100,105,110,110,190
11,9,13,OZDEMIR Gulsah,2814,1984-04-14,W,TUR,A,74.19,75 kg Women,0,1,150,85,87.5,-90,87.5,100,-105,-105,100,187.5
12,11,12,ATKINSON Amanda S.,2210,1982-06-04,W,USA,A,74.83,75 kg Women,0,1,150,-80,80,82.5,82.5,100,105,-110,105,187.5
13,13,14,YESSIE Kara Jayne,2149,1982-03-17,W,CAN,A,74.17,75 kg Women,0,1,150,75,-80,-80,75,90,-95,-95,90,165
14,14,15,KNYBELOVA Monika,3305,1985-09-07,W,CZE,A,74.37,75 kg Women,0,1,150,55,60,-65,60,70,-75,-75,70,130
NA,NA,11,SUAREZ Cristina,2519,1983-05-05,W,VEN,A,74.86,75 kg Women,0,1,150,-90,-90,-90,NA,110,-115,-115,110,NA
1,1,2,LAVRENYUK Yuriy,2060,1982-01-01,M,UKR,A,76.31,77 kg Men,0,1,150,157.5,163,165,165,180,-185,185,185,350
2,3,1,PSOMIADIS Iraklis,2329,1982-11-11,M,GRE,A,76.69,77 kg Men,0,1,150,142.5,147.5,152.5,152.5,182.5,187.5,-195.5,187.5,340
3,2,3,BAYDAR Fatih,2372,1983-01-01,M,TUR,A,76.24,77 kg Men,0,1,150,150,-155,155,155,177.5,182.5,-187.5,182.5,337.5
4,4,5,SAGIR Nezir,2654,1983-10-19,M,TUR,A,73.06,77 kg Men,0,1,150,140,145,-150,145,170,-177.5,180,180,325
5,9,4,SLAVOV Slav,2833,1984-05-17,M,BUL,A,76.65,77 kg Men,0,1,150,-137.5,-137.5,137.5,137.5,177.5,180,182.5,182.5,320
6,8,6,MEJIAS HERNANDEZ Octavio Antonio,2241,1982-07-21,M,VEN,A,76.63,77 kg Men,0,1,150,-137.5,-137.5,137.5,137.5,170,177.5,-180,177.5,315
7,7,7,ANWAR Hassan,2369,1983-01-01,M,EGY,A,76.67,77 kg Men,0,1,150,135,140,-142.5,140,170,175,-177.5,175,315
8,5,8,SZRAMIAK Krzysztof Jakub,2878,1984-07-09,M,POL,A,76.12,77 kg Men,0,1,150,135,140,-145,140,-170,170,-180,170,310
9,6,14,ROSU Adrian,2110,1982-02-11,M,ROU,A,76.56,77 kg Men,0,1,150,-140,140,-142.5,140,165,-172.5,-172.5,165,305
10,11,9,DYDERSKI Dominik Lukasz,2120,1982-02-16,M,POL,A,76.9,77 kg Men,0,1,150,-135,-135,135,135,170,-175,-175,170,305
11,10,11,ANDICA ANDICA Carlos Hernan,2644,1983-10-12,M,COL,A,76.58,77 kg Men,0,1,150,125,130,135,135,160,165,167.5,167.5,302.5
12,12,13,SUMEGI Zoltan,2551,1983-06-12,M,HUN,A,75.9,77 kg Men,0,1,150,127.5,132.5,-135,132.5,165,-170,NA,165,297.5
13,13,16,KOTENEV Vitaliy,2382,1983-01-01,M,KAZ,A,76.02,77 kg Men,0,1,150,125,132.5,-137.5,132.5,155,162.5,-165,162.5,295
14,16,10,"NAITO Sadahiro",2220,1982-06-17,M,JPN,A,76.45,77 kg Men,0,1,150,127.5,-132.5,-132.5,127.5,160,167.5,-172.5,167.5,295
15,14,15,COSNARD Julien,2580,1983-07-23,M,FRA,A,74.66,77 kg Men,0,1,150,125,130,-132.5,130,-162.5,162.5,-167.5,162.5,292.5
16,15,17,MOHAMED Gaber Ahmed Farhan,3298,1985-09-01,M,EGY,A,75.52,77 kg Men,0,1,150,125,-130,130,130,-155,155,160,160,290
17,18,12,BRUCE Matthew Eric,2568,1983-07-11,M,USA,A,75.69,77 kg Men,0,1,150,-120,-120,120,120,157.5,162.5,165,165,285
18,17,18,REED George,2358,1982-12-19,M,USA,A,75.98,77 kg Men,0,1,150,-117.5,117.5,122.5,122.5,155,-160,-160,155,277.5
19,19,19,MENDEZ Adriano,3277,1985-08-14,M,ESP,A,75.54,77 kg Men,0,1,150,110,115,-120,115,145,-152.5,152.5,152.5,267.5
20,20,20,GOSPOS Jan,3374,1985-11-11,M,CZE,A,74.18,77 kg Men,0,1,150,100,105,-110,105,125,130,-132.5,130,235
1,1,3,RYBAKOU Andrei,2132,1982-03-04,M,BLR,A,83.99,85 kg Men,0,1,150,175,180,182.5,182.5,187.5,-195,-195,187.5,370
2,4,1,SOZAEV Mukhama,2094,1982-01-13,M,RUS,A,84.6,85 kg Men,0,1,150,157.5,160,-162.5,160,192.5,195,200,200,360
3,3,2,MARKOULAS Georgios,2332,1982-11-16,M,GRE,A,83.39,85 kg Men,0,1,150,152.5,157.5,160,160,-190,192.5,-195,192.5,352.5
4,5,5,OLONTSEV Maxim,2291,1982-09-23,M,RUS,A,84.13,85 kg Men,0,1,150,-152.5,152.5,-157.5,152.5,185,-192.5,-192.5,185,337.5
5,7,4,GORCZYCZEWSKI Karol,2663,1983-11-06,M,POL,A,82.21,85 kg Men,0,1,150,145,-150,-150,145,180,185,-190,185,330
6,9,7,HAVLICEK Peter,2480,1983-03-20,M,SVK,A,84.13,85 kg Men,0,1,150,140,-145,145,145,167.5,175,180,180,325
7,10,6,KOURTIDIS Nikolaos,3531,1986-04-01,M,GRE,A,83.83,85 kg Men,0,1,150,-140,140,-145,140,172.5,180,-185,180,320
8,8,9,GHORBANI Shahrouz,2161,1982-03-30,M,IRI,A,82.32,85 kg Men,0,1,150,135,140,145,145,160,165,-170,165,310
9,12,8,HIRAOKA Yuki,2430,1983-01-11,M,JPN,A,83.12,85 kg Men,0,1,150,130,-135,-135,130,170,-175,-177.5,170,300
10,11,10,ALIYEV Emil,2049,1982-01-01,M,KAZ,A,84.11,85 kg Men,0,1,150,130,-135,135,135,160,-165,165,165,300
11,13,11,BALOGH Emil,2535,1983-05-25,M,CZE,A,83.83,85 kg Men,0,1,150,120,-125,125,125,-155,155,-160,155,280
12,14,12,WITTMER Jeffrey,2948,1984-09-30,M,USA,A,84.83,85 kg Men,0,1,150,120,-125,125,125,155,-160,-160,155,280
13,16,13,McCOY Simon,2384,1983-01-01,M,AUS,A,79.14,85 kg Men,0,1,150,-102.5,102.5,110,110,137.5,145,150,150,260
14,15,14,MARTINEZ Carlos,2092,1982-01-10,M,ESP,A,77.48,85 kg Men,0,1,150,107.5,112.5,-117.5,112.5,-140,145,-150,145,257.5
NA,2,NA,JIANG Hairong,2421,1983-01-02,M,CHN,A,83.22,85 kg Men,0,1,150,165,170,175,175,-195,-195,-195,NA,NA
NA,6,NA,KISS Attila,2953,1984-10-03,M,HUN,A,84.52,85 kg Men,0,1,150,145,150,-152.5,150,-182.5,-182.5,-182.5,NA,NA
1,7,1,KLOKOV Dmitriy,2455,1983-02-18,M,RUS,A,92.32,94 kg Men,0,1,150,152.5,157.5,-160,157.5,197.5,202.5,207.5,207.5,365
2,1,4,AUDZEYEU Mikhail,2106,1982-02-02,M,BLR,A,93.56,94 kg Men,0,1,150,160,165,167.5,167.5,190,195,197.5,197.5,365
3,3,3,PAPADOPOULOS Konstantinos,2536,1983-05-25,M,GRE,A,91.48,94 kg Men,0,1,150,-157.5,160,-165,160,195,200,202.5,202.5,362.5
4,8,2,YILMAZ Hakan,2163,1982-04-01,M,TUR,A,91.4,94 kg Men,0,1,150,155,-160,-160,155,195,200,205,205,360
5,2,8,SUN Weiyi,2444,1983-02-03,M,CHN,A,90.15,94 kg Men,0,1,150,160,-165,165,165,190,-197.5,-197.5,190,355
6,4,5,NIU Guangzhou,2439,1983-01-18,M,CHN,A,92.72,94 kg Men,0,1,150,150,155,160,160,-190,190,195,195,355
7,5,6,BIALEK Arkadiusz,2113,1982-02-13,M,POL,A,93.47,94 kg Men,0,1,150,155,-160,160,160,192.5,-197.5,-202.5,192.5,352.5
8,6,9,AMIN Yousif Mohamed,2050,1982-01-01,M,EGY,A,93.75,94 kg Men,0,1,150,150,155,160,160,180,-185,190,190,350
9,9,11,PINEDA Hector,2726,1984-01-02,M,VEN,A,92.45,94 kg Men,0,1,150,140,-145,147.5,147.5,177.5,182.5,-187.5,182.5,330
10,10,10,BONK Bartlomiej Wojciech,2962,1984-10-11,M,POL,A,88.12,94 kg Men,0,1,150,140,-145,145,145,175,182.5,-187.5,182.5,327.5
11,11,12,VATAI Viktor,2922,1984-09-05,M,HUN,A,91.08,94 kg Men,0,1,150,-145,145,-150,145,180,-185,-185,180,325
12,12,13,SOLIS ARBOLEDA William Alfredo,1850,1981-03-14,M,COL,A,91.91,94 kg Men,0,1,150,135,140,142.5,142.5,167.5,172.5,-177.5,172.5,315
13,14,14,NOMOFILOV Dmitriy,2308,1982-10-14,M,KAZ,A,88.27,94 kg Men,0,1,150,125,130,-135,130,-160,160,167.5,167.5,297.5
14,13,15,EDGE Matthew,2111,1982-02-12,M,USA,A,93.95,94 kg Men,0,1,150,-135,135,140,140,157.5,-162.5,-162.5,157.5,297.5
15,15,16,RIZO GUIZAR Hector Francisco,2830,1984-05-13,M,MEX,A,93.16,94 kg Men,0,1,150,120,125,130,130,140,150,155,155,285
16,16,17,MONTALBAN Rufino,2845,1984-05-26,M,ESP,A,91.73,94 kg Men,0,1,150,117.5,122.5,-125,122.5,142.5,-147.5,-147.5,142.5,265
NA,NA,7,REMEZA Egidijus,2490,1983-04-03,M,LTU,A,93.67,94 kg Men,0,1,150,-157.5,-157.5,-157.5,NA,192.5,-197.5,-200,192.5,NA
NA,NA,NA,AKHAEV Khabagi,2307,1982-10-12,M,RUS,A,93.74,94 kg Men,1,1,150,160,165,-170,NA,192.5,197.5,202.5,NA,NA
